user_id,pair,s,p_perm,n_posts,n_pos_attr,n_neg_attr,pair_centroid_cosine,label_majority,targets,channel_id,channel_title,group_label,corpus,source_kind,n_videos,signif_bh_fdr_0.05
iran_news::UC52X5wxOL_s5yw0dQk7NtgA,biden_support_vs_biden_blame,-1.080245018005371,0.0079960019990005,2382,12,12,0.9529887437820435,news,,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,iran_news,iran,news,10,True
iran_news::UC8p1vwvWtl6T73JiExfWs1g,biden_support_vs_biden_blame,-1.078812599182129,0.006496751624187906,940,12,12,0.9529887437820435,news,,UC8p1vwvWtl6T73JiExfWs1g,CBS News,iran_news,iran,news,9,True
iran_news::UC9k-yiEpRHMNVOnOi_aQK8w,biden_support_vs_biden_blame,-1.074012041091919,0.006496751624187906,77,12,12,0.9529887437820435,news,,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,iran_news,iran,news,1,True
iran_news::UCBi2mrWuNuyYy4gbM6fU18Q,biden_support_vs_biden_blame,-1.0792590379714966,0.009495252373813094,1734,12,12,0.9529887437820435,news,,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,iran_news,iran,news,4,True
iran_news::UCBu0KdNokE4MqdkacvH37_A,biden_support_vs_biden_blame,-1.0786961317062378,0.0079960019990005,389,12,12,0.9529887437820435,news,,UCBu0KdNokE4MqdkacvH37_A,WFAA,iran_news,iran,news,1,True
iran_news::UCCXoCcu9Rp7NPbTzIvogpZg,biden_support_vs_biden_blame,-1.0768064260482788,0.008995502248875561,3147,12,12,0.9529887437820435,news,,UCCXoCcu9Rp7NPbTzIvogpZg,Fox Business,iran_news,iran,news,8,True
iran_news::UCIALMKvObZNtJ6AmdCLP7Lg,biden_support_vs_biden_blame,-1.0769439935684204,0.0069965017491254375,89,12,12,0.9529887437820435,news,,UCIALMKvObZNtJ6AmdCLP7Lg,Bloomberg Television,iran_news,iran,news,2,True
iran_news::UCJg9wBPyKMNA5sRDnvzmkdg,biden_support_vs_biden_blame,-1.0782687664031982,0.008995502248875561,2841,12,12,0.9529887437820435,news,,UCJg9wBPyKMNA5sRDnvzmkdg,LiveNOW from FOX,iran_news,iran,news,8,True
iran_news::UCK7tptUDHh-RYDsdxO1-5QQ,biden_support_vs_biden_blame,-1.075657844543457,0.009995002498750625,357,12,12,0.9529887437820435,news,,UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,iran_news,iran,news,1,True
iran_news::UCLXo7UDZvByw2ixzpQCufnA,biden_support_vs_biden_blame,-1.0706119537353516,0.00849575212393803,24,12,12,0.9529887437820435,news,,UCLXo7UDZvByw2ixzpQCufnA,Vox,iran_news,iran,news,1,True
iran_news::UCP6HGa63sBC7-KHtkme-p-g,biden_support_vs_biden_blame,-1.0731931924819946,0.0079960019990005,136,12,12,0.9529887437820435,news,,UCP6HGa63sBC7-KHtkme-p-g,USA TODAY,iran_news,iran,news,6,True
iran_news::UCYI_ychRnL7sJrG6PUSBpQA,biden_support_vs_biden_blame,-1.0751951932907104,0.00849575212393803,350,12,12,0.9529887437820435,news,,UCYI_ychRnL7sJrG6PUSBpQA,CBN News,iran_news,iran,news,3,True
iran_news::UCZaT_X_mc0BI-djXOlfhqWQ,biden_support_vs_biden_blame,-1.0739860534667969,0.0074962518740629685,369,12,12,0.9529887437820435,news,,UCZaT_X_mc0BI-djXOlfhqWQ,VICE News,iran_news,iran,news,1,True
iran_news::UCcyq283he07B7_KUX07mmtA,biden_support_vs_biden_blame,-1.0747084617614746,0.008995502248875561,345,12,12,0.9529887437820435,news,,UCcyq283he07B7_KUX07mmtA,Business Insider,iran_news,iran,news,1,True
iran_news::UCg40OxZ1GYh3u3jBntB6DLg,biden_support_vs_biden_blame,-1.0796483755111694,0.009495252373813094,3566,12,12,0.9529887437820435,news,,UCg40OxZ1GYh3u3jBntB6DLg,Forbes Breaking News,iran_news,iran,news,24,True
iran_news::UCrvhNP_lWuPIP6QZzJmM-bw,biden_support_vs_biden_blame,-1.0777413845062256,0.013993003498250875,1718,12,12,0.9529887437820435,news,,UCrvhNP_lWuPIP6QZzJmM-bw,New York Post,iran_news,iran,news,1,True
iran_news::UCupvZG-5ko_eiXAupbDfxWw,biden_support_vs_biden_blame,-1.0778394937515259,0.010994502748625687,25467,12,12,0.9529887437820435,news,,UCupvZG-5ko_eiXAupbDfxWw,CNN,iran_news,iran,news,7,True
iran_news::UCzuqE7-t13O4NIDYJfakrhw,biden_support_vs_biden_blame,-1.0807958841323853,0.006496751624187906,1110,12,12,0.9529887437820435,news,,UCzuqE7-t13O4NIDYJfakrhw,Democracy Now!,iran_news,iran,news,3,True
iran_influencers::UC-3jIAlnQmbbVMV6gR7K8aQ,trump_support_vs_trump_blame,-0.5930786728858948,0.15792103948025987,5638,12,12,0.9526718258857727,influencer,,UC-3jIAlnQmbbVMV6gR7K8aQ,The Majority Report w/ Sam Seder,iran_influencers,iran,influencer,13,False
iran_influencers::UC1yBKRuGpC1tSM73A0ZjYjQ,trump_support_vs_trump_blame,-0.5969672799110413,0.15242378810594703,21922,12,12,0.9526718258857727,influencer,,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,iran_influencers,iran,influencer,18,False
iran_influencers::UCCRNUa9EwvRXMYwUmDi3JtA,trump_support_vs_trump_blame,-0.5768533945083618,0.17641179410294852,100,12,12,0.9526718258857727,influencer,,UCCRNUa9EwvRXMYwUmDi3JtA,Chad Prather,iran_influencers,iran,influencer,1,False
iran_influencers::UCD8YGIxFCnVqv-ZGqgtVWAg,trump_support_vs_trump_blame,-0.5855996012687683,0.17091454272863568,7609,12,12,0.9526718258857727,influencer,,UCD8YGIxFCnVqv-ZGqgtVWAg,Erick Stakelbeck on TBN,iran_influencers,iran,influencer,8,False
iran_influencers::UCG749Dj4V2fKa143f8sE60Q,trump_support_vs_trump_blame,-0.5899426341056824,0.1809095452273863,1807,12,12,0.9526718258857727,influencer,,UCG749Dj4V2fKa143f8sE60Q,Tim Pool,iran_influencers,iran,influencer,1,False
iran_influencers::UCJdKr0Bgd_5saZYqLCa9mng,trump_support_vs_trump_blame,-0.5923212170600891,0.15642178910544727,13385,12,12,0.9526718258857727,influencer,,UCJdKr0Bgd_5saZYqLCa9mng,The Rubin Report,iran_influencers,iran,influencer,7,False
iran_influencers::UCLdP3jmBYe9lAZQbY6OSYjw,trump_support_vs_trump_blame,-0.5900222659111023,0.14742628685657172,15392,12,12,0.9526718258857727,influencer,,UCLdP3jmBYe9lAZQbY6OSYjw,Benny Johnson,iran_influencers,iran,influencer,7,False
iran_influencers::UCNNTZgxNQuBrhbO0VrG8woA,trump_support_vs_trump_blame,-0.5889507532119751,0.18190904547726136,409,12,12,0.9526718258857727,influencer,,UCNNTZgxNQuBrhbO0VrG8woA,No Jumper,iran_influencers,iran,influencer,1,False
iran_influencers::UCQANb2YPwAtK-IQJrLaaUFw,trump_support_vs_trump_blame,-0.5944749116897583,0.15942028985507245,2747,12,12,0.9526718258857727,influencer,,UCQANb2YPwAtK-IQJrLaaUFw,Brian Tyler Cohen,iran_influencers,iran,influencer,3,False
iran_influencers::UCaYw_yJ_YLPEv6zR2c7hgHA,trump_support_vs_trump_blame,-0.5875142216682434,0.16841579210394803,1507,12,12,0.9526718258857727,influencer,,UCaYw_yJ_YLPEv6zR2c7hgHA,The Officer Tatum,iran_influencers,iran,influencer,3,False
iran_influencers::UCeAACGXB76rAOON6aaY72-Q,trump_support_vs_trump_blame,-0.5751933455467224,0.1724137931034483,91,12,12,0.9526718258857727,influencer,,UCeAACGXB76rAOON6aaY72-Q,Keith Olbermann,iran_influencers,iran,influencer,1,False
iran_influencers::UCfaIu2jO-fppCQV_lchCRIQ,trump_support_vs_trump_blame,-0.5923980474472046,0.1679160419790105,737,12,12,0.9526718258857727,influencer,,UCfaIu2jO-fppCQV_lchCRIQ,Charlie Kirk,iran_influencers,iran,influencer,1,False
iran_influencers::UClFSU9_bUb4Rc6OYfTt5SPw,trump_support_vs_trump_blame,-0.5952293276786804,0.15542228885557222,8049,12,12,0.9526718258857727,influencer,,UClFSU9_bUb4Rc6OYfTt5SPw,Philip DeFranco,iran_influencers,iran,influencer,3,False
iran_influencers::UCnQC_G5Xsjhp9fEJKuIcrSw,trump_support_vs_trump_blame,-0.5907716751098633,0.14992503748125938,1620,12,12,0.9526718258857727,influencer,,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,iran_influencers,iran,influencer,3,False
iran_influencers::UCt6J-LE3g25VPn530Td8Ttw,trump_support_vs_trump_blame,-0.5746086835861206,0.17341329335332334,62,12,12,0.9526718258857727,influencer,,UCt6J-LE3g25VPn530Td8Ttw,The Clay Travis & Buck Sexton Show,iran_influencers,iran,influencer,16,False
iran_influencers::UCtoaZpBnrd0lhycxYJ4MNOQ,trump_support_vs_trump_blame,-0.596931517124176,0.16441779110444776,3625,12,12,0.9526718258857727,influencer,,UCtoaZpBnrd0lhycxYJ4MNOQ,HasanAbi,iran_influencers,iran,influencer,4,False
iran_influencers::UCvixJtaXuNdMPUGdOPcY8Ag,trump_support_vs_trump_blame,-0.592189610004425,0.17091454272863568,2318,12,12,0.9526718258857727,influencer,,UCvixJtaXuNdMPUGdOPcY8Ag,David Pakman Show,iran_influencers,iran,influencer,5,False
iran_influencers::UCx_2Vso6Qz76n-w5KV8DZcA,trump_support_vs_trump_blame,-0.5890676379203796,0.16741629185407297,488,12,12,0.9526718258857727,influencer,,UCx_2Vso6Qz76n-w5KV8DZcA,Allie Beth Stuckey,iran_influencers,iran,influencer,1,False
iran_news::UC3ScyryU9Oy9Wse3a8OAmYQ,trump_support_vs_trump_blame,-0.5966141819953918,0.16241879060469766,3773,12,12,0.9526718258857727,news,,UC3ScyryU9Oy9Wse3a8OAmYQ,FRONTLINE PBS | Official,iran_news,iran,news,1,False
iran_news::UC52X5wxOL_s5yw0dQk7NtgA,trump_support_vs_trump_blame,-0.5970977544784546,0.14742628685657172,2382,12,12,0.9526718258857727,news,,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,iran_news,iran,news,10,False
iran_news::UC8p1vwvWtl6T73JiExfWs1g,trump_support_vs_trump_blame,-0.592865526676178,0.1504247876061969,940,12,12,0.9526718258857727,news,,UC8p1vwvWtl6T73JiExfWs1g,CBS News,iran_news,iran,news,9,False
iran_news::UC9k-yiEpRHMNVOnOi_aQK8w,trump_support_vs_trump_blame,-0.5771693587303162,0.17691154422788605,77,12,12,0.9526718258857727,news,,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,iran_news,iran,news,1,False
iran_news::UCBi2mrWuNuyYy4gbM6fU18Q,trump_support_vs_trump_blame,-0.5938042998313904,0.14992503748125938,1734,12,12,0.9526718258857727,news,,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,iran_news,iran,news,4,False
iran_news::UCBu0KdNokE4MqdkacvH37_A,trump_support_vs_trump_blame,-0.5883235335350037,0.14642678660669664,389,12,12,0.9526718258857727,news,,UCBu0KdNokE4MqdkacvH37_A,WFAA,iran_news,iran,news,1,False
iran_news::UCCXoCcu9Rp7NPbTzIvogpZg,trump_support_vs_trump_blame,-0.587765634059906,0.14792603698150925,3147,12,12,0.9526718258857727,news,,UCCXoCcu9Rp7NPbTzIvogpZg,Fox Business,iran_news,iran,news,8,False
iran_news::UCIALMKvObZNtJ6AmdCLP7Lg,trump_support_vs_trump_blame,-0.5785166025161743,0.17491254372813594,89,12,12,0.9526718258857727,news,,UCIALMKvObZNtJ6AmdCLP7Lg,Bloomberg Television,iran_news,iran,news,2,False
iran_news::UCJg9wBPyKMNA5sRDnvzmkdg,trump_support_vs_trump_blame,-0.5889416337013245,0.16741629185407297,2841,12,12,0.9526718258857727,news,,UCJg9wBPyKMNA5sRDnvzmkdg,LiveNOW from FOX,iran_news,iran,news,8,False
iran_news::UCK7tptUDHh-RYDsdxO1-5QQ,trump_support_vs_trump_blame,-0.5836468935012817,0.15092453773113443,357,12,12,0.9526718258857727,news,,UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,iran_news,iran,news,1,False
iran_news::UCLXo7UDZvByw2ixzpQCufnA,trump_support_vs_trump_blame,-0.5706745982170105,0.16391804097951024,24,12,12,0.9526718258857727,news,,UCLXo7UDZvByw2ixzpQCufnA,Vox,iran_news,iran,news,1,False
iran_news::UCP6HGa63sBC7-KHtkme-p-g,trump_support_vs_trump_blame,-0.5776676535606384,0.17091454272863568,136,12,12,0.9526718258857727,news,,UCP6HGa63sBC7-KHtkme-p-g,USA TODAY,iran_news,iran,news,6,False
iran_news::UCYI_ychRnL7sJrG6PUSBpQA,trump_support_vs_trump_blame,-0.5789527893066406,0.16491754122938532,350,12,12,0.9526718258857727,news,,UCYI_ychRnL7sJrG6PUSBpQA,CBN News,iran_news,iran,news,3,False
iran_news::UCZaT_X_mc0BI-djXOlfhqWQ,trump_support_vs_trump_blame,-0.5839920043945312,0.17491254372813594,369,12,12,0.9526718258857727,news,,UCZaT_X_mc0BI-djXOlfhqWQ,VICE News,iran_news,iran,news,1,False
iran_news::UCcyq283he07B7_KUX07mmtA,trump_support_vs_trump_blame,-0.5814324021339417,0.17541229385307347,345,12,12,0.9526718258857727,news,,UCcyq283he07B7_KUX07mmtA,Business Insider,iran_news,iran,news,1,False
iran_news::UCg40OxZ1GYh3u3jBntB6DLg,trump_support_vs_trump_blame,-0.5928651094436646,0.16041979010494753,3566,12,12,0.9526718258857727,news,,UCg40OxZ1GYh3u3jBntB6DLg,Forbes Breaking News,iran_news,iran,news,24,False
iran_news::UCrvhNP_lWuPIP6QZzJmM-bw,trump_support_vs_trump_blame,-0.5965970754623413,0.1409295352323838,1718,12,12,0.9526718258857727,news,,UCrvhNP_lWuPIP6QZzJmM-bw,New York Post,iran_news,iran,news,1,False
iran_news::UCupvZG-5ko_eiXAupbDfxWw,trump_support_vs_trump_blame,-0.5965880751609802,0.16241879060469766,25467,12,12,0.9526718258857727,news,,UCupvZG-5ko_eiXAupbDfxWw,CNN,iran_news,iran,news,7,False
iran_news::UCzuqE7-t13O4NIDYJfakrhw,trump_support_vs_trump_blame,-0.5989910960197449,0.15242378810594703,1110,12,12,0.9526718258857727,news,,UCzuqE7-t13O4NIDYJfakrhw,Democracy Now!,iran_news,iran,news,3,False
iran_influencers::UC-3jIAlnQmbbVMV6gR7K8aQ,us_support_vs_us_blame,-0.8877472877502441,0.03498250874562719,5638,12,12,0.9108078479766846,influencer,,UC-3jIAlnQmbbVMV6gR7K8aQ,The Majority Report w/ Sam Seder,iran_influencers,iran,influencer,13,True
