user_id,anchor,anchor_label,anchor_group,anchor_description,cosine_similarity,cosine_distance,n_anchor_terms,n_posts,label_majority,targets,channel_id,channel_title,group_label,corpus,source_kind,n_videos,similarity_zscore_within_anchor,distance_zscore_within_anchor
iran_influencers::UClFSU9_bUb4Rc6OYfTt5SPw,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6125220060348511,0.3874779939651489,1,8049,influencer,,UClFSU9_bUb4Rc6OYfTt5SPw,Philip DeFranco,iran_influencers,iran,influencer,3,-0.47822723246241083,0.47822723246242727
iran_influencers::UCnQC_G5Xsjhp9fEJKuIcrSw,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6116427183151245,0.3883572816848755,1,1620,influencer,,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,iran_influencers,iran,influencer,3,-0.7399185208099406,0.739918520809957
iran_influencers::UCt6J-LE3g25VPn530Td8Ttw,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.620651125907898,0.37934887409210205,1,62,influencer,,UCt6J-LE3g25VPn530Td8Ttw,The Clay Travis & Buck Sexton Show,iran_influencers,iran,influencer,16,1.941139949613884,-1.941139949613867
iran_influencers::UCtoaZpBnrd0lhycxYJ4MNOQ,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6116195917129517,0.38838040828704834,1,3625,influencer,,UCtoaZpBnrd0lhycxYJ4MNOQ,HasanAbi,iran_influencers,iran,influencer,4,-0.7468013990555237,0.7468013990555401
iran_influencers::UCvixJtaXuNdMPUGdOPcY8Ag,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6112363338470459,0.3887636661529541,1,2318,influencer,,UCvixJtaXuNdMPUGdOPcY8Ag,David Pakman Show,iran_influencers,iran,influencer,5,-0.8608655926614494,0.8608655926614658
iran_influencers::UCx_2Vso6Qz76n-w5KV8DZcA,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6119570732116699,0.3880429267883301,1,488,influencer,,UCx_2Vso6Qz76n-w5KV8DZcA,Allie Beth Stuckey,iran_influencers,iran,influencer,1,-0.6463610469253912,0.6463610469254076
iran_news::UC3ScyryU9Oy9Wse3a8OAmYQ,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6109426021575928,0.3890573978424072,1,3773,news,,UC3ScyryU9Oy9Wse3a8OAmYQ,FRONTLINE PBS | Official,iran_news,iran,news,1,-0.9482852421311231,0.9482852421311395
iran_news::UC52X5wxOL_s5yw0dQk7NtgA,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.61164790391922,0.38835209608078003,1,2382,news,,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,iran_news,iran,news,10,-0.7383751950177608,0.7383751950177773
iran_news::UC8p1vwvWtl6T73JiExfWs1g,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6135010719299316,0.38649892807006836,1,940,news,,UC8p1vwvWtl6T73JiExfWs1g,CBS News,iran_news,iran,news,9,-0.18684022714811283,0.18684022714812934
iran_news::UC9k-yiEpRHMNVOnOi_aQK8w,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6200608611106873,0.37993913888931274,1,77,news,,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,iran_news,iran,news,1,1.765466899959221,-1.7654668999592042
iran_news::UCBi2mrWuNuyYy4gbM6fU18Q,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6104891300201416,0.3895108699798584,1,1734,news,,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,iran_news,iran,news,4,-1.0832464217507005,1.083246421750717
iran_news::UCBu0KdNokE4MqdkacvH37_A,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6157647371292114,0.3842352628707886,1,389,news,,UCBu0KdNokE4MqdkacvH37_A,WFAA,iran_news,iran,news,1,0.4868658295806348,-0.48686582958061825
iran_news::UCCXoCcu9Rp7NPbTzIvogpZg,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6123827695846558,0.38761723041534424,1,3147,news,,UCCXoCcu9Rp7NPbTzIvogpZg,Fox Business,iran_news,iran,news,8,-0.5196664169512821,0.5196664169512986
iran_news::UCIALMKvObZNtJ6AmdCLP7Lg,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6193739175796509,0.3806260824203491,1,89,news,,UCIALMKvObZNtJ6AmdCLP7Lg,Bloomberg Television,iran_news,iran,news,2,1.5610205809377133,-1.5610205809376967
iran_news::UCJg9wBPyKMNA5sRDnvzmkdg,biden,Biden,leader,Direct channel proximity to Biden-centered language.,0.6115320920944214,0.3884679079055786,1,2841,news,,UCJg9wBPyKMNA5sRDnvzmkdg,LiveNOW from FOX,iran_news,iran,news,8,-0.772842804376441,0.7728428043764575
